customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in
C05924,Nisha Sanghvi,37,Female,Patna,East,10-20L,Impulse Buyer,6.7,WhatsApp,Accessories,Bronze,2023-05-22,True,hema42@example.com,02214443874,True,True,True
C05925,Geetika Chakrabarti,45,Female,Ahmedabad,West,20-50L,Fashion Enthusiast,8.7,WhatsApp,Dresses,Silver,2022-05-28,True,wgoel@example.com,01299328999,True,False,True
C05926,Deepa Padmanabhan,33,Male,Agra,North,2-5L,Brand Loyalist,8.4,Email,Tops,Bronze,2022-08-03,True,lohitmajumdar@example.com,+919604176841,True,True,False
C05927,Dominic Sen,56,Male,Chennai,South,5-10L,Seasonal Buyer,2.3,SMS,Dresses,Silver,2020-03-08,True,balananirudh@example.com,6268550844,False,True,True
C05928,Aditya Chowdhury,40,Female,Surat,West,5-10L,Working Professional,11.5,Push Notification,Ethnic Wear,Bronze,2023-08-22,True,ktalwar@example.org,+911665487864,True,True,False
C05929,Hema Chad,64,Male,Patna,East,<2L,Fashion Enthusiast,3.1,In-App,Tops,Bronze,2020-12-18,True,libni68@example.com,2705622547,True,True,True
C05930,Siya Patla,56,Female,Ahmedabad,West,<2L,Brand Loyalist,9.9,Email,Outerwear,Gold,2018-02-19,True,ekantikadayal@example.com,08906625958,True,False,True
C05931,Gabriel Kunda,44,Female,Ahmedabad,West,<2L,Fashion Enthusiast,10.9,SMS,Bottoms,Bronze,2020-04-02,True,calebtiwari@example.net,06934174279,True,True,True
C05932,Om Pant,49,Male,Surat,West,20-50L,Luxury Shopper,2.4,SMS,Innerwear,Silver,2023-08-24,False,sacharqabil@example.com,6291581474,True,True,True
C05933,Triveni Koshy,26,Female,Jaipur,North,10-20L,Seasonal Buyer,2.8,WhatsApp,Dresses,Bronze,2018-05-11,True,skunda@example.org,05131010100,False,True,True
C05934,Ishaan Sahni,52,Female,Jaipur,North,5-10L,Frequent Buyer,9.2,In-App,Ethnic Wear,Bronze,2019-11-27,True,fariqkari@example.org,+913567771133,True,True,False
C05935,Dalbir Lad,28,Female,Jaipur,North,5-10L,Working Professional,5.9,SMS,Bottoms,Silver,2023-02-03,False,riyaandra@example.org,6633266205,True,True,True
C05936,Jeevika Raghavan,47,Female,Ludhiana,North,>50L,Luxury Shopper,2.2,Push Notification,Bottoms,Bronze,2020-10-14,True,joshuarao@example.com,+915397280615,True,True,True
C05937,Lekha Sami,20,Male,Mumbai,West,<2L,Student,11.6,SMS,Bottoms,Silver,2021-11-01,False,rcomar@example.org,5502940628,True,True,True
C05938,Alka Bandi,52,Female,Chandigarh,North,20-50L,Frequent Buyer,19.9,Email,Tops,Silver,2018-09-13,True,matthew51@example.com,7463497535,False,True,False
C05939,Tanvi Mandal,52,Male,Mumbai,West,<2L,Frequent Buyer,12.6,Email,Bottoms,Bronze,2018-09-15,True,jeremiah52@example.net,06088470711,False,True,True
C05940,Meera Joshi,56,Female,Ludhiana,North,<2L,Budget Shopper,4.6,SMS,Bottoms,Gold,2022-12-19,True,rachitaradhakrishnan@example.org,1515947284,True,False,True
C05941,Pranit Nagarajan,45,Female,Mumbai,West,>50L,Brand Loyalist,10.5,Push Notification,Innerwear,Bronze,2023-02-14,True,gaurangi30@example.org,+919836376005,True,True,True
C05942,Jhalak Panchal,34,Female,Hyderabad,South,2-5L,Budget Shopper,3.0,WhatsApp,Accessories,Gold,2023-02-07,False,regeazaan@example.net,+911794938232,True,True,True
C05943,Girindra Palla,26,Male,Nagpur,Central,10-20L,Working Professional,10.4,Email,Dresses,Silver,2020-02-10,False,irya47@example.org,05847019788,False,True,True
C05944,George Balay,47,Male,Nagpur,Central,10-20L,Brand Loyalist,6.5,SMS,Innerwear,Gold,2021-01-15,False,aroradamini@example.org,+917061978728,True,True,True
C05945,Gunbir Shan,36,Other,Indore,Central,20-50L,Luxury Shopper,3.6,SMS,Footwear,Silver,2022-06-14,True,vedhika79@example.org,3676117961,True,True,True
C05946,Riya Sani,19,Female,Delhi,North,2-5L,Budget Shopper,4.3,WhatsApp,Outerwear,Bronze,2021-03-28,True,ssoman@example.org,07187182017,False,True,True
C05947,Vedika Nayar,59,Female,Nagpur,Central,5-10L,Frequent Buyer,12.1,Push Notification,Footwear,Silver,2022-07-20,True,tnarain@example.com,6190227934,True,True,True
C05948,Urmi Mittal,28,Female,Lucknow,North,5-10L,Working Professional,5.8,In-App,Innerwear,Bronze,2020-01-30,False,ishwar88@example.com,+913636213796,True,True,True
C05949,Harish Chatterjee,32,Male,Kochi,South,10-20L,Working Professional,9.1,Push Notification,Dresses,Bronze,2023-01-18,True,ysrinivas@example.org,05563693479,True,True,False
C05950,Zashil Bawa,23,Male,Agra,North,5-10L,Brand Loyalist,7.0,Email,Innerwear,Bronze,2020-08-27,True,sameshkohli@example.com,00261376103,True,False,True
C05951,Qabil Gulati,36,Male,Delhi,North,<2L,Budget Shopper,3.6,WhatsApp,Footwear,Silver,2022-08-08,False,finnanne@example.com,2970103389,True,True,False
C05952,Arin Khanna,18,Female,Lucknow,North,<2L,Student,4.2,In-App,Outerwear,Silver,2021-10-08,False,zhayre@example.org,+911801962260,False,True,True
C05953,Hamsini Peri,52,Male,Delhi,North,>50L,Luxury Shopper,3.5,WhatsApp,Dresses,Bronze,2021-07-10,True,varugheserajeshri@example.com,06749513498,True,False,True
C05954,Laksh Shanker,22,Male,Delhi,North,<2L,Student,11.5,Push Notification,Activewear,Platinum,2020-06-13,True,krishjohal@example.com,06832688621,True,True,False
C05955,Lekha Dalal,52,Female,Indore,Central,<2L,Impulse Buyer,8.5,WhatsApp,Accessories,Bronze,2019-06-21,False,baillopa@example.net,00825726967,False,True,True
C05956,Bhavini Narula,36,Male,Surat,West,>50L,Family Shopper,11.6,Push Notification,Tops,Bronze,2018-07-28,True,rnagi@example.net,9603356348,False,False,True
C05957,Sachi Prakash,25,Female,Patna,East,2-5L,Budget Shopper,5.8,SMS,Footwear,Bronze,2023-08-07,True,vihaanhans@example.com,9717450335,False,True,False
C05958,Fitan Tailor,32,Male,Jaipur,North,10-20L,Working Professional,11.0,In-App,Outerwear,Bronze,2023-08-20,True,adivan@example.com,1646220561,False,False,False
C05959,Yadavi Banerjee,33,Other,Indore,Central,5-10L,Working Professional,5.4,WhatsApp,Activewear,Bronze,2022-12-17,True,waidaperi@example.org,+910393110264,True,True,False
C05960,Ikbal Sule,18,Female,Bhopal,Central,<2L,Student,5.8,SMS,Activewear,Bronze,2019-05-23,True,maanas52@example.org,+919911840025,True,True,False
C05961,Azad Tak,36,Male,Lucknow,North,10-20L,Brand Loyalist,3.8,Push Notification,Ethnic Wear,Bronze,2021-05-21,True,rehaan46@example.com,1868425637,True,True,True
C05962,Warinder Yohannan,24,Male,Chandigarh,North,2-5L,Budget Shopper,3.7,Push Notification,Dresses,Bronze,2022-11-05,True,pantom@example.net,00965686518,True,True,True
C05963,Jeremiah Mann,35,Male,Agra,North,5-10L,Family Shopper,6.8,Push Notification,Accessories,Bronze,2021-03-21,True,ogara@example.org,+918877693998,True,True,True
C05964,Maya Venkataraman,28,Male,Lucknow,North,20-50L,Fashion Enthusiast,3.4,WhatsApp,Dresses,Silver,2019-04-04,True,dominickala@example.org,05170915931,False,True,True
C05965,Bina Hari,19,Female,Kochi,South,<2L,Student,8.3,In-App,Dresses,Silver,2022-08-19,True,dzacharia@example.net,00790089415,True,True,False
C05966,Qarin Dhawan,29,Female,Agra,North,2-5L,Budget Shopper,3.7,WhatsApp,Accessories,Bronze,2020-05-18,True,samarobert@example.net,+910210251858,True,True,False
C05967,Vedant Soni,33,Female,Ludhiana,North,<2L,Budget Shopper,5.4,SMS,Footwear,Gold,2018-03-12,True,pauadvika@example.com,08427217982,True,True,False
C05968,Chaitanya Shere,18,Male,Nagpur,Central,<2L,Budget Shopper,4.3,WhatsApp,Accessories,Platinum,2019-03-13,True,timothy20@example.net,8159373401,True,True,False
C05969,Viraj Parmar,49,Female,Kochi,South,<2L,Brand Loyalist,11.2,SMS,Footwear,Bronze,2021-02-03,True,pmandal@example.com,03652053905,False,True,False
C05970,Amrita Natt,27,Female,Ahmedabad,West,2-5L,Budget Shopper,5.6,Push Notification,Activewear,Bronze,2019-07-20,False,mandalsudiksha@example.org,2889305997,True,False,True
C05971,Diya Parikh,20,Male,Chandigarh,North,<2L,Student,2.4,WhatsApp,Dresses,Gold,2020-01-29,True,deepfaqid@example.org,6982025420,True,False,True
C05972,Udarsh Chada,64,Male,Chennai,South,5-10L,Frequent Buyer,18.7,WhatsApp,Footwear,Bronze,2022-03-22,True,anthony78@example.org,+915616413184,True,True,True
C05973,Sai Dayal,20,Other,Agra,North,<2L,Student,8.7,Push Notification,Accessories,Gold,2018-10-25,False,jeetmane@example.org,07810846842,True,True,True
C05974,Hritik Rajagopal,40,Female,Delhi,North,>50L,Family Shopper,8.6,WhatsApp,Ethnic Wear,Bronze,2018-12-26,True,harrisonbahl@example.net,06564232454,True,True,True
C05975,Aadhya Chadha,22,Male,Patna,East,<2L,Seasonal Buyer,1.7,In-App,Innerwear,Platinum,2019-07-11,True,johalhamsini@example.com,04227261832,True,True,False
C05976,Sai Pandya,27,Male,Delhi,North,2-5L,Brand Loyalist,10.6,Email,Accessories,Bronze,2018-02-25,True,isaac01@example.com,01146726579,True,True,True
C05977,Xalak Goel,30,Female,Chandigarh,North,10-20L,Working Professional,7.5,SMS,Tops,Silver,2019-01-29,True,soodvedhika@example.net,+915950849364,True,True,True
C05978,Lajita Ravi,42,Male,Indore,Central,20-50L,Impulse Buyer,8.8,In-App,Innerwear,Bronze,2023-03-21,True,contractorvarenya@example.com,+919666223462,True,True,True
C05979,Isaiah Narula,29,Male,Pune,West,<2L,Fashion Enthusiast,4.1,Email,Accessories,Bronze,2022-03-26,True,lalareyansh@example.org,1778860093,True,True,False
C05980,Pooja Das,35,Female,Surat,West,<2L,Frequent Buyer,16.4,SMS,Footwear,Silver,2022-05-10,False,xzachariah@example.com,+910649544169,False,False,True
C05981,Saksham Virk,32,Male,Indore,Central,10-20L,Working Professional,4.8,WhatsApp,Accessories,Bronze,2020-01-13,True,desaichatura@example.com,+911408017483,False,True,False
C05982,Pavani Chakraborty,30,Female,Mumbai,West,20-50L,Brand Loyalist,11.2,SMS,Footwear,Gold,2022-03-16,True,zaitradara@example.org,+917480730463,False,True,True
C05983,Damyanti Shanker,56,Female,Indore,Central,10-20L,Frequent Buyer,9.5,SMS,Footwear,Silver,2023-12-26,True,robert43@example.com,06054015035,True,True,False
C05984,Zashil Gupta,44,Female,Pune,West,<2L,Fashion Enthusiast,3.4,In-App,Bottoms,Bronze,2018-10-26,True,zinalmallick@example.org,4956378074,True,False,True
C05985,Ekansh Padmanabhan,37,Female,Chandigarh,North,10-20L,Working Professional,4.6,WhatsApp,Innerwear,Bronze,2020-09-17,True,xnarayanan@example.net,03179985147,False,True,False
C05986,Manan Chaudhuri,39,Female,Patna,East,5-10L,Frequent Buyer,16.7,SMS,Activewear,Gold,2022-03-23,True,pranavram@example.com,01616601930,True,True,True
C05987,Warinder Raman,41,Female,Indore,Central,<2L,Budget Shopper,5.1,Push Notification,Ethnic Wear,Platinum,2021-08-15,True,guptachandran@example.com,2102368991,True,True,True
C05988,Upasna Sunder,31,Male,Bhopal,Central,2-5L,Budget Shopper,5.2,Email,Activewear,Bronze,2021-08-25,True,raksha90@example.net,00320991521,True,False,True
C05989,Harini Puri,28,Female,Indore,Central,>50L,Luxury Shopper,1.8,Push Notification,Bottoms,Platinum,2020-04-15,False,ladli09@example.org,+918553282286,True,True,False
C05990,Aishani Choudhry,37,Female,Ahmedabad,West,<2L,Budget Shopper,2.9,Push Notification,Innerwear,Bronze,2020-11-20,False,hardik83@example.net,4669508418,False,True,False
C05991,Umang Rajagopalan,25,Male,Lucknow,North,<2L,Impulse Buyer,3.6,SMS,Bottoms,Silver,2023-03-07,True,raghavanchasmum@example.org,0932743508,False,True,True
C05992,Brinda Bahri,19,Male,Kochi,South,<2L,Budget Shopper,5.1,In-App,Tops,Bronze,2023-10-06,True,karanaryan@example.net,+910040989562,True,True,True
C05993,Zayyan Lanka,35,Male,Vadodara,West,<2L,Family Shopper,2.4,SMS,Activewear,Bronze,2018-10-13,True,gayathri53@example.org,0559981885,True,True,True
C05994,Dayamai Kumar,43,Male,Patna,East,2-5L,Family Shopper,4.6,In-App,Innerwear,Bronze,2019-07-26,True,kashish90@example.org,02749591696,True,True,True
C05995,Yashica Morar,32,Female,Pune,West,2-5L,Budget Shopper,3.3,SMS,Accessories,Bronze,2021-05-20,True,boraharsh@example.com,00740522572,True,True,True
C05996,Faqid Khatri,60,Male,Agra,North,2-5L,Budget Shopper,2.2,In-App,Ethnic Wear,Silver,2018-01-18,False,anneamol@example.net,+917529945582,True,True,False
C05997,Ekiya Karpe,32,Male,Kochi,South,10-20L,Working Professional,2.8,Email,Tops,Gold,2021-03-15,True,prishadugar@example.org,7127519993,True,True,True
C05998,Jagrati Tiwari,20,Female,Hyderabad,South,<2L,Frequent Buyer,14.2,SMS,Outerwear,Silver,2018-10-25,True,harish63@example.com,6795615109,False,True,True
C05999,Ekalinga Bansal,39,Female,Hyderabad,South,10-20L,Working Professional,4.9,WhatsApp,Ethnic Wear,Silver,2022-10-23,True,logankurian@example.net,09307483776,True,True,True
C06000,Azad Khosla,32,Female,Chandigarh,North,20-50L,Family Shopper,3.2,WhatsApp,Footwear,Bronze,2018-06-03,True,atisridhar@example.org,03565860882,False,True,True
C06001,Tanay Nayak,46,Female,Patna,East,2-5L,Impulse Buyer,8.0,SMS,Activewear,Bronze,2018-02-23,True,raywaida@example.org,2577347589,False,True,True
C06002,Mitali Dash,24,Male,Kochi,South,20-50L,Brand Loyalist,7.4,In-App,Bottoms,Gold,2020-05-20,True,mgaba@example.net,01833528098,False,True,True
C06003,Oeshi Dash,19,Female,Bhopal,Central,<2L,Student,9.9,Push Notification,Activewear,Silver,2021-11-19,True,mlal@example.com,+916527961242,True,True,True
C06004,Aditya Hora,46,Female,Ludhiana,North,2-5L,Frequent Buyer,14.8,Push Notification,Innerwear,Bronze,2023-03-11,True,georgebhalla@example.org,6148117694,True,True,False
C06005,Noah Talwar,30,Male,Mumbai,West,5-10L,Family Shopper,3.7,SMS,Tops,Silver,2018-03-25,True,ajaggi@example.net,05004011645,True,True,True
C06006,Shivani Seth,25,Female,Bhopal,Central,2-5L,Brand Loyalist,5.3,SMS,Bottoms,Silver,2023-12-24,True,kabirmahajan@example.net,+914061231424,True,True,True
C06007,Warinder Bains,22,Female,Chennai,South,<2L,Student,8.7,SMS,Tops,Bronze,2020-08-26,True,zaitrasridhar@example.com,+911265007540,True,True,True
C06008,Veer Chokshi,63,Male,Hyderabad,South,20-50L,Brand Loyalist,5.3,In-App,Tops,Bronze,2021-04-14,True,michaelnarang@example.com,5119726317,True,True,True
C06009,Saanvi Devi,49,Male,Kochi,South,10-20L,Family Shopper,2.6,SMS,Outerwear,Silver,2023-07-08,True,ramajeevika@example.net,01949738636,True,True,True
C06010,Chatresh Dutt,20,Female,Indore,Central,<2L,Student,5.5,WhatsApp,Footwear,Gold,2018-10-24,True,mchandra@example.net,07252831870,True,True,False
C06011,Kamya Bhandari,27,Female,Bhopal,Central,10-20L,Working Professional,2.8,Email,Innerwear,Gold,2019-12-02,True,widishamaster@example.org,+914763347594,True,True,True
C06012,Sarthak Kant,39,Male,Kolkata,East,20-50L,Family Shopper,5.2,Push Notification,Outerwear,Bronze,2018-11-22,True,sarannimrat@example.com,+913820527000,True,True,True
C06013,Ubika Raval,18,Male,Chennai,South,<2L,Student,4.9,SMS,Activewear,Silver,2018-11-13,True,warjas69@example.net,4882595191,True,True,False
C06014,Alexander Raval,61,Male,Chennai,South,20-50L,Fashion Enthusiast,9.2,In-App,Footwear,Silver,2019-02-03,True,comarbenjamin@example.net,09307830162,False,True,True
C06015,Tamanna Srinivasan,48,Male,Mumbai,West,5-10L,Family Shopper,10.1,WhatsApp,Innerwear,Bronze,2023-05-11,True,chavvi83@example.org,7558485923,True,True,False
C06016,William Shukla,34,Female,Kolkata,East,>50L,Luxury Shopper,2.3,SMS,Footwear,Bronze,2022-05-31,True,ladqabil@example.com,+915870978722,True,True,False
C06017,Eshana Toor,30,Female,Surat,West,>50L,Brand Loyalist,9.4,In-App,Bottoms,Silver,2023-05-07,True,mannchakradev@example.net,+916511920453,True,True,True
C06018,Hemal Shetty,32,Male,Delhi,North,20-50L,Luxury Shopper,1.7,WhatsApp,Innerwear,Bronze,2020-12-11,True,guptaviraj@example.net,0046456789,True,False,True
C06019,Ira Master,31,Female,Ludhiana,North,5-10L,Working Professional,3.7,WhatsApp,Dresses,Gold,2021-04-09,True,amisra@example.org,0372766397,False,True,True
C06020,Damini Konda,26,Female,Chandigarh,North,10-20L,Working Professional,7.8,Email,Ethnic Wear,Bronze,2018-05-21,True,davidsagar@example.net,4790840587,True,True,True
C06021,Sarthak Shan,38,Female,Lucknow,North,10-20L,Brand Loyalist,11.9,In-App,Innerwear,Bronze,2023-05-17,True,gaurangi91@example.org,+912109149168,True,True,True
C06022,Ekanta Savant,41,Male,Jaipur,North,<2L,Budget Shopper,4.6,Email,Outerwear,Bronze,2022-09-27,True,ojas22@example.org,+918441686457,False,False,True
C06023,Lakshmi Sama,38,Male,Chennai,South,5-10L,Working Professional,5.8,In-App,Ethnic Wear,Bronze,2021-10-20,True,kedwin@example.org,05487289246,False,True,True
C06024,Upkaar Seshadri,23,Female,Agra,North,<2L,Student,5.0,In-App,Dresses,Silver,2021-11-13,True,nikita79@example.net,07508824621,False,True,True
C06025,Gauri Sinha,46,Male,Chandigarh,North,2-5L,Brand Loyalist,7.2,SMS,Footwear,Gold,2023-03-20,True,behlsathvik@example.org,+918327223175,True,True,False
C06026,Isaiah Kara,35,Male,Kochi,South,20-50L,Luxury Shopper,3.7,SMS,Bottoms,Bronze,2020-06-21,True,onveer76@example.net,06994170709,True,True,False
C06027,Tarak Seshadri,22,Male,Agra,North,2-5L,Impulse Buyer,3.2,WhatsApp,Bottoms,Bronze,2023-07-06,True,amallick@example.com,2993667134,True,True,True
C06028,Jyoti Basu,19,Female,Jaipur,North,<2L,Student,11.9,Email,Innerwear,Bronze,2021-05-19,True,ojasvimallick@example.net,+918723896968,True,True,False
C06029,Ekbal Pai,44,Female,Agra,North,2-5L,Frequent Buyer,14.0,Push Notification,Innerwear,Gold,2019-02-03,True,ayushsachdev@example.net,02321808116,True,True,False
C06030,Ayush Saraf,38,Female,Surat,West,>50L,Brand Loyalist,9.0,In-App,Ethnic Wear,Bronze,2019-09-06,True,nidhi03@example.net,3223497279,True,True,True
C06031,Yashvi Krish,46,Female,Jaipur,North,>50L,Brand Loyalist,11.2,In-App,Footwear,Bronze,2020-11-08,True,vidhi08@example.org,02986020349,True,True,True
C06032,Bina Goswami,36,Female,Chandigarh,North,10-20L,Working Professional,2.1,Push Notification,Accessories,Gold,2022-04-13,True,siddharthbassi@example.com,6821102310,True,False,False
C06033,Abhimanyu Tella,22,Male,Kochi,South,<2L,Student,5.2,Push Notification,Dresses,Silver,2022-10-11,True,mbhavsar@example.org,04913364022,True,False,True
C06034,Yashawini Dugar,45,Other,Jaipur,North,<2L,Seasonal Buyer,1.5,WhatsApp,Footwear,Bronze,2021-02-15,True,vedhika91@example.org,+912623126753,True,False,True
C06035,Lakshit Morar,34,Male,Lucknow,North,10-20L,Working Professional,5.6,Push Notification,Footwear,Bronze,2018-09-17,True,rthaker@example.net,06128749917,False,False,True
C06036,Caleb Sarin,22,Other,Ludhiana,North,<2L,Student,6.5,SMS,Accessories,Bronze,2018-05-06,True,ugupta@example.com,02011738992,True,True,True
C06037,Arya Sachdeva,51,Male,Vadodara,West,20-50L,Fashion Enthusiast,9.3,WhatsApp,Accessories,Bronze,2020-01-01,True,chadhajatin@example.net,3913423153,False,False,True
C06038,Pushti Chaudhuri,26,Female,Chandigarh,North,2-5L,Frequent Buyer,8.4,WhatsApp,Activewear,Platinum,2021-06-24,True,wagleamrita@example.net,3231201487,True,True,False
C06039,Indali Mannan,45,Female,Nagpur,Central,5-10L,Brand Loyalist,10.3,SMS,Activewear,Gold,2022-08-24,True,leela25@example.net,04015171435,False,False,True
C06040,Mason Thaker,37,Female,Chennai,South,20-50L,Frequent Buyer,13.8,Email,Accessories,Platinum,2020-04-14,True,hiralbhavsar@example.com,00835630145,False,True,False
C06041,Netra Lala,34,Male,Agra,North,2-5L,Brand Loyalist,3.5,WhatsApp,Ethnic Wear,Gold,2020-01-10,True,dsagar@example.com,08479906251,True,True,False
C06042,Janaki Kalla,40,Other,Bengaluru,South,20-50L,Family Shopper,7.3,In-App,Innerwear,Bronze,2020-05-18,True,borrayashodhara@example.com,8824211070,True,False,True
C06043,Wahab Saha,41,Male,Chandigarh,North,20-50L,Frequent Buyer,8.5,Email,Accessories,Gold,2022-05-01,True,nadkarnilipika@example.org,+916454950924,True,True,True
C06044,Harrison Morar,64,Male,Bhopal,Central,10-20L,Impulse Buyer,10.6,WhatsApp,Activewear,Gold,2022-04-18,True,saranaashi@example.com,1625104122,False,False,False
C06045,Urvi More,36,Other,Ahmedabad,West,2-5L,Impulse Buyer,2.2,WhatsApp,Outerwear,Silver,2021-09-14,True,mitterbarkha@example.org,+912110811192,False,True,True
C06046,Janaki Dixit,47,Female,Patna,East,10-20L,Family Shopper,4.8,WhatsApp,Dresses,Bronze,2022-11-22,True,aggarwalakshay@example.net,+919656854683,False,False,False
C06047,Anya Sodhi,49,Male,Bhopal,Central,10-20L,Family Shopper,3.6,In-App,Dresses,Gold,2023-06-09,True,ldara@example.com,06727106788,False,True,False
C06048,Rushil Sawhney,30,Male,Hyderabad,South,>50L,Luxury Shopper,2.3,WhatsApp,Innerwear,Silver,2018-11-13,True,wguha@example.com,+916884622076,True,True,True
