employee_id,store_id,name,role,join_date,salary,performance_score,is_active
E02087,S0130,Amruta Chaudhuri,Cashier,2018-10-29,46475,3.4,True
E02088,S0108,Jeremiah Modi,Sales Associate,2019-01-13,48442,4.8,True
E02089,S0076,Sanaya Chacko,Cashier,2023-10-30,85268,3.2,True
E02090,S0094,Lucky Prakash,Store Manager,2021-10-14,46149,3.5,True
E02091,S0112,Yatan Yogi,Store Manager,2023-10-29,105922,2.3,True
E02092,S0110,Siya Barman,Store Manager,2018-06-22,40288,4.6,True
E02093,S0053,Ucchal Mann,Customer Service Rep,2022-05-19,67144,4.7,True
E02094,S0007,Aadi Bhasin,Security,2019-09-23,104772,3.4,True
E02095,S0055,Anjali Krishna,Sales Associate,2019-12-20,115610,2.7,False
E02096,S0092,Indali Kala,Store Manager,2022-10-27,81725,3.7,True
E02097,S0028,Chakradev Edwin,Warehouse Staff,2023-06-11,70636,4.3,True
E02098,S0037,Charita Chakraborty,Visual Merchandiser,2023-11-19,49574,2.9,False
E02099,S0030,Jason Dey,Visual Merchandiser,2021-05-30,87683,2.0,True
E02100,S0115,Rachana Kade,Visual Merchandiser,2021-11-04,54117,2.7,False
E02101,S0141,Hema Lal,Cashier,2022-07-27,21045,2.6,True
E02102,S0032,Anjali Korpal,Store Manager,2019-02-24,102428,3.1,True
E02103,S0005,Harita Kade,Store Manager,2023-09-10,63266,5.0,True
E02104,S0017,Falguni Babu,Stock Associate,2021-03-16,90246,2.5,True
E02105,S0116,Aarnav Soni,Stock Associate,2019-11-10,67803,4.3,True
E02106,S0108,Aditya Ghose,Security,2021-04-29,87443,3.9,True
E02107,S0117,Vrinda Ramaswamy,Sales Associate,2023-11-09,53738,2.4,True
E02108,S0149,Faras Yohannan,Security,2020-10-13,34258,3.0,True
E02109,S0006,Sai Dasgupta,Stock Associate,2020-03-07,37953,4.7,True
E02110,S0058,Krisha Parmar,Stock Associate,2019-08-02,116747,4.9,True
E02111,S0144,Peter Anand,Store Manager,2022-07-29,96555,4.1,False
E02112,S0122,Turvi Prabhakar,Cashier,2022-06-19,98917,2.4,True
E02113,S0008,Sai Andra,Warehouse Staff,2019-12-14,113209,2.6,True
E02114,S0059,Anmol Mand,Visual Merchandiser,2021-08-27,102837,4.0,False
E02115,S0063,Rehaan Chana,Cashier,2018-03-13,52316,4.5,False
E02116,S0105,Timothy Kaur,Sales Associate,2019-08-07,106113,3.7,True
E02117,S0008,Janani Bansal,Cashier,2022-07-22,92399,4.3,True
E02118,S0038,Waida Kadakia,Security,2020-12-25,27254,4.4,True
E02119,S0097,Rohan Randhawa,Customer Service Rep,2022-07-25,97621,2.2,True
E02120,S0004,Arunima Tella,Warehouse Staff,2022-10-11,27878,4.0,True
E02121,S0038,Onkar Hari,Visual Merchandiser,2023-12-05,56116,3.7,False
E02122,S0031,Dhruv Dave,Stock Associate,2020-02-26,116871,2.8,True
E02123,S0062,Joshua Lad,Stock Associate,2023-09-16,50638,3.9,True
E02124,S0008,Anusha Handa,Cashier,2023-05-14,113609,2.7,True
E02125,S0132,Zayyan Setty,Security,2022-05-20,66024,2.2,True
E02126,S0100,Prisha Ben,Visual Merchandiser,2018-11-04,25644,4.0,True
E02127,S0086,Rachana Ray,Store Manager,2018-07-16,23679,3.1,True
E02128,S0072,Jairaj Vasa,Sales Associate,2021-04-15,97557,3.8,False
E02129,S0083,Warhi Pathak,Store Manager,2023-01-31,68449,4.3,False
E02130,S0134,Udarsh Batta,Visual Merchandiser,2022-12-21,99157,3.2,True
E02131,S0095,Osha Walia,Visual Merchandiser,2021-02-20,50405,2.1,True
E02132,S0114,Diya Ahluwalia,Stock Associate,2022-05-20,36274,2.2,False
E02133,S0036,Robert Natt,Security,2022-08-14,103000,2.4,True
E02134,S0005,Aryan Kara,Sales Associate,2023-07-09,110025,3.9,True
E02135,S0099,Falan Krish,Store Manager,2019-10-22,89110,4.1,True
E02136,S0068,Nitesh Narayan,Store Manager,2022-06-16,83679,4.0,True
E02137,S0050,Dev Chatterjee,Visual Merchandiser,2020-04-10,74489,2.7,False
E02138,S0081,Varsha Sankaran,Customer Service Rep,2019-12-03,41557,3.0,False
E02139,S0028,Gaurika Krishna,Warehouse Staff,2018-11-21,75850,2.0,True
E02140,S0043,Hritik Solanki,Sales Associate,2018-11-18,94026,2.5,True
E02141,S0057,Harini Bhagat,Security,2020-09-01,82278,4.9,True
E02142,S0120,Zinal Khalsa,Warehouse Staff,2021-11-13,64280,2.4,True
E02143,S0020,Reva Chandran,Stock Associate,2021-06-11,49681,3.8,True
E02144,S0044,Jeet Chada,Customer Service Rep,2018-07-15,33461,4.6,True
E02145,S0012,Bahadurjit Purohit,Sales Associate,2022-11-02,51096,2.9,True
E02146,S0116,Dhruv Datta,Visual Merchandiser,2020-10-21,28318,3.2,True
E02147,S0037,Riya Bhakta,Warehouse Staff,2023-08-09,102461,3.5,False
E02148,S0020,Rachana Bhatti,Store Manager,2019-10-24,98763,2.3,True
E02149,S0138,Daksh Ben,Cashier,2019-02-24,97348,2.6,True
E02150,S0108,Lakshmi Ratti,Cashier,2021-10-25,111278,4.5,True
E02151,S0113,Nirja Kaul,Visual Merchandiser,2022-10-11,45360,4.6,True
E02152,S0030,Sudiksha Rajagopalan,Cashier,2021-07-28,68533,2.1,True
E02153,S0116,Priya Chaudhuri,Store Manager,2023-07-12,117971,4.1,True
E02154,S0110,Atharv Setty,Security,2019-05-03,74450,3.4,True
E02155,S0128,Reyansh Chokshi,Visual Merchandiser,2022-07-18,82931,4.3,True
E02156,S0004,Advik Bir,Customer Service Rep,2018-01-10,64298,3.6,True
E02157,S0044,Jonathan Upadhyay,Cashier,2020-07-06,97467,3.0,True
E02158,S0023,Isha Sama,Security,2022-02-08,16944,4.3,True
E02159,S0115,Sai Grewal,Sales Associate,2020-12-21,68075,3.7,True
E02160,S0134,Laksh Basu,Cashier,2018-10-25,89792,2.4,True
E02161,S0117,Joshua Muni,Store Manager,2023-12-29,116262,4.0,True
E02162,S0139,Yochana Parmar,Stock Associate,2018-03-08,35753,2.4,False
E02163,S0085,Madhav Din,Store Manager,2020-07-30,101810,4.5,True
E02164,S0065,Dayamai Oza,Stock Associate,2019-06-17,54077,4.6,True
E02165,S0132,Jyoti Anand,Sales Associate,2018-12-11,52167,3.0,True
E02166,S0130,Dakshesh Khanna,Warehouse Staff,2018-05-27,106131,4.0,True
E02167,S0046,Pahal Padmanabhan,Visual Merchandiser,2022-07-04,73665,3.2,True
E02168,S0048,Sai Jaggi,Store Manager,2023-01-26,51031,3.1,True
E02169,S0017,Harita Gulati,Warehouse Staff,2023-07-21,95010,3.6,True
E02170,S0039,Unni Narula,Security,2023-09-03,80172,4.2,True
E02171,S0034,Chandani Sahota,Customer Service Rep,2023-10-16,90602,2.6,False
E02172,S0010,Nicholas Cheema,Customer Service Rep,2023-11-18,15085,3.2,True
E02173,S0061,Brijesh Tandon,Customer Service Rep,2018-08-01,106160,2.8,True
E02174,S0093,Aarush Kapoor,Security,2022-04-10,110379,3.9,True
E02175,S0146,Unnati Kala,Store Manager,2018-05-06,103212,2.4,True
E02176,S0139,Vasana Narula,Cashier,2021-11-04,64090,2.8,True
E02177,S0135,Samesh Ratta,Security,2023-03-02,92803,3.2,True
E02178,S0076,Abeer Patil,Cashier,2020-10-07,98092,4.9,True
E02179,S0148,Ethan Parmar,Stock Associate,2022-05-23,44123,4.6,True
E02180,S0147,Ishwar Dhar,Sales Associate,2021-10-25,68071,2.5,True
E02181,S0084,Ria Hayer,Cashier,2023-12-24,114811,3.0,False
E02182,S0124,Caleb Balan,Cashier,2021-11-07,65997,2.5,True
E02183,S0104,Rudra Mander,Visual Merchandiser,2020-06-29,60000,3.6,True
E02184,S0095,Theodore Lala,Sales Associate,2020-07-04,81123,2.3,True
E02185,S0095,Harinakshi Korpal,Customer Service Rep,2018-04-16,99649,3.5,True
E02186,S0099,Rohan Bains,Customer Service Rep,2018-03-06,94938,3.0,True
E02187,S0074,Adweta Chaudhuri,Stock Associate,2020-07-07,15996,2.6,True
E02188,S0031,Laksh Raghavan,Sales Associate,2019-04-09,78074,3.8,True
E02189,S0051,Hamsini Kade,Customer Service Rep,2020-08-24,50275,4.4,True
E02190,S0094,Tanmayi Khatri,Visual Merchandiser,2022-06-04,55315,2.3,True
E02191,S0028,Kashish Garg,Customer Service Rep,2021-09-04,41515,2.3,True
E02192,S0094,Dhruv Dani,Visual Merchandiser,2022-09-15,77371,4.2,False
E02193,S0025,Kalpit Gupta,Visual Merchandiser,2022-10-12,73632,4.6,True
E02194,S0069,Kritika Prasad,Cashier,2019-03-23,52156,4.9,True
E02195,S0010,Pushti Konda,Customer Service Rep,2019-12-28,74851,3.1,True
E02196,S0032,Ranbir Wason,Warehouse Staff,2018-09-04,94307,4.2,True
E02197,S0123,Manthan Narang,Store Manager,2021-01-17,62315,2.4,True
E02198,S0135,Chatresh Mammen,Customer Service Rep,2022-07-06,36337,4.7,False
E02199,S0143,Yashoda Suresh,Security,2022-09-01,22650,4.9,False
E02200,S0150,Finn Singhal,Security,2023-01-17,85636,3.3,True
E02201,S0043,Oliver Trivedi,Cashier,2023-07-12,107550,3.0,True
E02202,S0072,Yashodhara Prasad,Customer Service Rep,2022-09-25,62672,4.4,True
E02203,S0074,Zilmil Shetty,Cashier,2023-08-19,31894,2.9,True
E02204,S0031,Ekanta Prakash,Sales Associate,2022-10-20,58554,2.1,False
E02205,S0002,Warda Som,Store Manager,2018-06-25,35439,4.4,True
E02206,S0059,Nandini Bansal,Visual Merchandiser,2018-10-25,45988,2.4,False
E02207,S0030,Theodore Jain,Customer Service Rep,2021-07-23,24075,2.6,True
E02208,S0124,Wahab Randhawa,Store Manager,2023-11-08,41750,3.9,True
E02209,S0047,Damini Sandal,Sales Associate,2021-03-08,54749,2.9,True
E02210,S0099,Naksh Prasad,Security,2023-07-03,33883,3.5,False
E02211,S0057,Frado Desai,Security,2023-01-14,98535,4.4,True
E02212,S0075,Chakrika Saxena,Security,2019-09-06,112897,2.0,True
E02213,S0132,Victor Barman,Cashier,2022-02-19,52737,2.6,False
E02214,S0135,Yauvani Nayar,Visual Merchandiser,2019-12-10,107742,3.6,True
E02215,S0035,Shravya Sibal,Visual Merchandiser,2018-09-15,31553,2.6,True
E02216,S0002,Nilima Pillai,Stock Associate,2019-01-15,22731,3.1,True
E02217,S0024,Edhitha Mahajan,Visual Merchandiser,2022-08-29,49392,3.5,True
E02218,S0142,Aryan Gola,Warehouse Staff,2021-11-14,18175,3.6,True
E02219,S0104,Vivaan Lanka,Sales Associate,2023-02-11,38192,4.4,False
E02220,S0123,Jagrati Butala,Warehouse Staff,2021-08-07,49123,4.2,True
E02221,S0069,Yachana Varghese,Warehouse Staff,2019-07-10,64664,2.5,True
E02222,S0009,Aradhana Kari,Customer Service Rep,2019-08-07,96082,2.3,True
E02223,S0117,Jagat Bora,Security,2020-09-14,110624,2.3,True
E02224,S0047,Balvan Iyer,Warehouse Staff,2019-05-11,99596,3.4,True
E02225,S0056,Ronith Narayan,Visual Merchandiser,2022-12-20,118181,4.2,True
E02226,S0145,Chasmum Maharaj,Cashier,2018-04-30,57706,2.5,True
E02227,S0146,Lakshit Lal,Visual Merchandiser,2022-08-15,37438,4.9,True
E02228,S0084,Chandani Manda,Sales Associate,2021-05-26,45968,3.7,True
E02229,S0043,Netra Ravi,Customer Service Rep,2022-01-29,107074,4.9,True
E02230,S0139,Urmi Vala,Visual Merchandiser,2021-08-04,87868,4.8,True
E02231,S0032,Mitali Kari,Warehouse Staff,2023-03-12,111615,4.2,True
E02232,S0042,Shaurya Som,Security,2021-04-02,47392,4.8,True
E02233,S0067,Zaitra Sidhu,Stock Associate,2023-08-03,95112,4.1,True
E02234,S0115,Harini Chada,Warehouse Staff,2018-01-12,39483,3.7,True
E02235,S0042,Raghav Sanghvi,Store Manager,2021-09-18,47307,4.0,True
E02236,S0135,Shaurya Sarna,Warehouse Staff,2019-04-06,43080,3.5,False
E02237,S0084,Ayushman Prasad,Cashier,2023-10-27,46854,2.4,True
E02238,S0026,Kabir Mody,Cashier,2022-02-01,67052,4.2,True
E02239,S0014,Xalak Pant,Visual Merchandiser,2019-12-11,19935,4.7,True
E02240,S0142,Umang Saini,Warehouse Staff,2023-03-23,82977,3.5,False
E02241,S0113,Netra Yogi,Customer Service Rep,2020-05-12,105874,4.2,True
E02242,S0096,Eshana Bajaj,Customer Service Rep,2020-01-27,46037,3.9,True
E02243,S0016,Liam Dube,Store Manager,2020-04-07,17272,2.8,True
E02244,S0100,Mahika Raj,Sales Associate,2021-08-06,29349,3.4,True
E02245,S0042,Mahika Bhatt,Visual Merchandiser,2019-01-19,17993,4.3,True
E02246,S0043,Raghav Soman,Customer Service Rep,2018-04-09,27120,2.9,True
E02247,S0131,Falguni Seth,Visual Merchandiser,2018-08-21,95226,4.5,False
E02248,S0148,Girik Garg,Security,2023-04-10,25832,2.6,True
E02249,S0024,Peter Balay,Sales Associate,2019-08-18,67142,2.1,True
E02250,S0039,Avi Grover,Sales Associate,2020-04-28,35631,2.4,True
E02251,S0118,Ekaraj Raju,Security,2023-03-27,113652,4.0,True
E02252,S0023,Samesh Kaul,Sales Associate,2019-04-07,65145,3.2,True
E02253,S0047,Ekaraj Sha,Store Manager,2019-05-11,95938,4.2,True
E02254,S0088,Jyoti Vasa,Warehouse Staff,2020-10-15,40945,4.8,True
E02255,S0055,Onveer Narain,Store Manager,2021-04-17,89957,2.6,True
E02256,S0054,Mahika Dugar,Store Manager,2020-01-03,74682,4.0,True
E02257,S0078,Kai Yadav,Sales Associate,2019-09-05,115186,4.4,True
E02258,S0024,Vanya Biswas,Stock Associate,2018-04-04,118525,3.7,True
E02259,S0135,Samuel De,Cashier,2021-10-12,16145,3.7,True
E02260,S0035,Dayita Sankaran,Cashier,2021-03-20,64227,2.4,True
E02261,S0050,Nathan Mukherjee,Customer Service Rep,2021-12-04,109578,3.1,True
E02262,S0001,Yadavi Shanker,Visual Merchandiser,2021-11-15,31803,4.3,True
E02263,S0005,Saksham Amble,Sales Associate,2020-07-26,74471,2.4,True
E02264,S0109,Sanaya Bhatt,Customer Service Rep,2021-08-30,85731,3.1,True
E02265,S0034,Yatin Vora,Visual Merchandiser,2018-04-21,48994,4.8,False
E02266,S0040,Vritti Sharma,Store Manager,2019-07-31,78157,4.8,True
E02267,S0093,Balveer Chand,Cashier,2023-05-18,45252,3.7,True
E02268,S0043,Tanmayi Palan,Store Manager,2022-12-20,109219,4.2,True
E02269,S0110,Mahika Gill,Store Manager,2022-08-16,44910,2.4,False
E02270,S0136,Zaid Gola,Sales Associate,2021-11-03,56869,2.8,False
E02271,S0002,Tanvi Rajagopalan,Visual Merchandiser,2021-03-15,19244,2.7,True
E02272,S0093,Girish Ramaswamy,Security,2023-07-27,88980,4.7,True
E02273,S0095,Wriddhish Dugar,Security,2021-06-16,96645,2.2,True
E02274,S0090,Bishakha Bhavsar,Customer Service Rep,2021-03-13,70727,4.5,False
E02275,S0065,Wakeeta Sabharwal,Warehouse Staff,2019-03-12,32938,4.5,True
E02276,S0112,Jyoti Bose,Store Manager,2019-03-29,20783,3.7,True
E02277,S0132,Yamini Nanda,Sales Associate,2018-06-08,42160,2.1,False
E02278,S0106,Shravya Gala,Visual Merchandiser,2019-02-16,73894,3.2,True
E02279,S0024,Sarthak Toor,Warehouse Staff,2019-10-26,70549,3.5,True
E02280,S0133,Turvi Bala,Sales Associate,2022-02-09,73688,2.3,True
E02281,S0028,Triya Raj,Customer Service Rep,2018-09-07,75746,2.3,True
E02282,S0105,Mohini Hayer,Warehouse Staff,2019-02-21,47309,2.2,True
E02283,S0086,Baljiwan Anne,Sales Associate,2018-07-15,52712,3.1,True
E02284,S0071,Ishwar Deshpande,Warehouse Staff,2021-05-14,41148,4.4,True
E02285,S0051,Ucchal Sundaram,Store Manager,2018-03-13,89072,3.3,True
E02286,S0136,Ekansh Butala,Customer Service Rep,2023-01-05,70824,4.1,True
E02287,S0128,Raksha Dey,Store Manager,2020-04-17,30793,3.7,True
E02288,S0052,Arya Edwin,Security,2019-10-04,72603,4.8,True
E02289,S0101,Andrew Chaudhry,Security,2019-09-02,25345,3.1,True
E02290,S0062,Chaitaly Dash,Cashier,2023-04-30,17487,2.1,False
E02291,S0104,Om Brahmbhatt,Security,2022-10-10,28129,2.9,True
E02292,S0007,Anjali Dube,Sales Associate,2019-04-23,21629,3.3,True
E02293,S0120,Ishita Gokhale,Sales Associate,2020-10-30,19895,2.1,True
E02294,S0150,Bakhshi Walia,Visual Merchandiser,2018-10-06,108703,3.7,True
E02295,S0070,Riya Batta,Store Manager,2021-07-14,47675,4.0,True
E02296,S0082,Madhavi Morar,Cashier,2018-06-23,48491,3.8,True
E02297,S0077,Charles Agrawal,Warehouse Staff,2022-06-06,117672,3.8,False
E02298,S0058,Krishna Jaggi,Sales Associate,2020-03-24,75718,3.8,True
E02299,S0107,Kavya Khare,Security,2021-04-13,28376,3.2,True
E02300,S0026,Gavin Babu,Cashier,2020-06-04,78564,2.9,True
E02301,S0123,Ayaan Atwal,Stock Associate,2020-10-13,45578,4.5,True
E02302,S0112,Rehaan Bhatnagar,Cashier,2020-05-13,111595,4.1,True
E02303,S0075,Gopal Ganesh,Sales Associate,2023-01-02,16921,2.2,True
E02304,S0068,Chaitanya Sagar,Cashier,2022-10-31,101549,2.4,True
E02305,S0014,Eta Naidu,Warehouse Staff,2019-12-04,28853,2.3,True
E02306,S0041,Sarthak Rana,Store Manager,2020-11-28,27462,4.5,False
E02307,S0140,Jai Kata,Sales Associate,2020-08-21,63414,4.1,True
E02308,S0147,Hitesh Parikh,Warehouse Staff,2019-08-24,29674,2.3,True
E02309,S0006,Oscar Aurora,Stock Associate,2023-09-13,19002,4.4,False
E02310,S0140,Diya Arora,Security,2020-12-01,54860,3.6,True
E02311,S0031,Simon Shanker,Warehouse Staff,2021-12-29,83412,3.5,False
E02312,S0147,Dominic Mallick,Warehouse Staff,2023-09-08,63994,3.3,True
E02313,S0045,Caleb Bhavsar,Store Manager,2018-04-16,49013,3.6,True
E02314,S0082,Nirja Mitra,Warehouse Staff,2019-01-19,38570,4.5,True
E02315,S0022,Harsh Yadav,Stock Associate,2022-07-10,26993,4.3,True
E02316,S0041,Zayan Chandran,Warehouse Staff,2021-01-12,118738,2.5,True
E02317,S0144,Lipika Deol,Cashier,2023-03-13,110185,4.3,True
E02318,S0123,Parth Nadkarni,Store Manager,2020-12-30,20653,3.8,True
E02319,S0031,Ekansh Nayak,Stock Associate,2018-12-29,118562,3.7,True
E02320,S0110,Saumya Raja,Store Manager,2023-07-18,87331,3.9,True
E02321,S0073,Yahvi Arya,Visual Merchandiser,2021-09-27,109747,3.1,True
E02322,S0118,Ansh Dash,Security,2020-01-15,53384,3.9,False
E02323,S0108,Warjas Sangha,Stock Associate,2022-03-22,65296,3.6,True
E02324,S0110,Fariq Bhasin,Store Manager,2020-12-24,74383,3.5,True
E02325,S0114,Kavya Tara,Store Manager,2019-09-19,88509,3.0,True
E02326,S0041,Saksham Doshi,Customer Service Rep,2020-09-22,97616,3.2,True
E02327,S0033,Samarth Barad,Store Manager,2023-08-21,90218,4.9,True
E02328,S0069,Sachi Narasimhan,Security,2023-12-22,106316,3.5,True
E02329,S0112,Arunima Nadkarni,Cashier,2020-11-24,66798,3.4,False
E02330,S0135,Oeshi Mani,Warehouse Staff,2018-10-07,70694,2.1,True
E02331,S0023,Veer Narula,Stock Associate,2018-10-30,43108,5.0,True
E02332,S0064,Xavier Jha,Customer Service Rep,2019-10-31,41813,4.1,True
E02333,S0055,Yuvraj Kapadia,Warehouse Staff,2022-07-28,15055,3.0,False
E02334,S0012,Ekanta Goswami,Stock Associate,2021-08-08,87914,3.5,True
E02335,S0006,Abeer Bhattacharyya,Cashier,2022-01-15,51492,4.3,True
E02336,S0068,Ekaraj Hans,Sales Associate,2019-02-03,71219,3.0,True
E02337,S0050,Lohit Jayaraman,Stock Associate,2021-01-25,18703,4.4,True
E02338,S0017,Gavin Ghose,Warehouse Staff,2023-06-07,112979,2.2,True
E02339,S0067,Warinder Tripathi,Store Manager,2018-01-12,67521,3.4,True
E02340,S0025,Pooja Sibal,Stock Associate,2018-11-23,73045,2.8,True
E02341,S0027,Nitesh Hora,Visual Merchandiser,2021-08-30,96598,2.6,True
E02342,S0097,Panini Goda,Stock Associate,2022-09-26,95801,4.0,True
E02343,S0064,Chavvi Mangal,Security,2022-12-09,55844,4.8,True
E02344,S0080,Saksham Magar,Sales Associate,2021-09-02,59601,3.8,False
E02345,S0013,Fariq Parsa,Sales Associate,2019-05-24,95438,2.4,True
E02346,S0047,Krishna Ganesh,Store Manager,2023-05-11,62358,2.7,False
E02347,S0012,Ridhi Sami,Customer Service Rep,2019-04-10,24225,3.4,True
E02348,S0016,Nachiket Subramaniam,Visual Merchandiser,2022-06-06,42150,3.3,True
E02349,S0033,Lakshmi Sane,Sales Associate,2023-10-10,90925,2.8,True
E02350,S0015,Charita Yogi,Security,2023-06-12,16006,2.1,True
E02351,S0147,Parth Kurian,Stock Associate,2019-07-11,54152,3.6,True
E02352,S0046,Ubika Mohan,Store Manager,2021-04-16,64327,5.0,True
E02353,S0071,Bhanumati Prashad,Security,2022-11-02,80208,3.2,True
E02354,S0112,Ekbal Nath,Stock Associate,2019-10-25,16881,4.5,False
E02355,S0081,Upasna Hayre,Security,2022-01-31,79229,4.3,True
E02356,S0008,Ranveer Agrawal,Warehouse Staff,2021-06-17,115664,3.0,True
E02357,S0130,Xiti Prasad,Store Manager,2022-10-08,32151,2.7,True
E02358,S0067,Nidhi Sagar,Security,2022-04-11,117665,2.4,True
E02359,S0108,Kashvi Rajagopalan,Customer Service Rep,2021-03-30,22103,2.3,True
E02360,S0089,Darika Bobal,Visual Merchandiser,2018-08-08,16200,4.1,True
E02361,S0042,Balvan Dash,Cashier,2019-05-01,37925,2.5,True
E02362,S0116,Nicholas Hari,Security,2023-05-14,105957,4.0,True
E02363,S0035,Aadhya Pall,Customer Service Rep,2018-10-03,66136,2.1,True
E02364,S0072,Jyoti Bhardwaj,Sales Associate,2019-01-14,63825,4.7,False
E02365,S0065,Panini Koshy,Security,2018-09-03,15802,4.3,False
E02366,S0004,Vanya Banerjee,Sales Associate,2023-04-28,92176,3.5,True
E02367,S0127,Ayaan Divan,Cashier,2020-03-13,25372,2.5,True
E02368,S0092,Tamanna Din,Warehouse Staff,2018-02-25,50808,3.3,False
E02369,S0105,Yug Edwin,Stock Associate,2019-11-04,98701,4.4,True
E02370,S0029,Jackson Chanda,Cashier,2018-08-08,41724,3.6,True
E02371,S0123,Mitali Buch,Customer Service Rep,2020-07-22,71371,3.0,True
E02372,S0099,Pallavi Gandhi,Store Manager,2023-03-05,87627,3.1,True
E02373,S0044,Zayyan Mittal,Customer Service Rep,2020-12-20,82378,2.5,True
E02374,S0143,Darika Sabharwal,Visual Merchandiser,2023-08-25,57506,4.6,True
E02375,S0069,Ikbal Padmanabhan,Store Manager,2018-05-09,103581,4.8,True
E02376,S0095,Amruta Kadakia,Stock Associate,2023-03-29,59373,4.2,False
E02377,S0020,Darika Ahuja,Sales Associate,2019-07-28,40368,2.5,True
E02378,S0115,Vyanjana Agarwal,Stock Associate,2023-07-06,104413,4.8,True
E02379,S0022,Ekaraj Sahni,Warehouse Staff,2022-12-01,116391,3.2,True
E02380,S0076,Bhavya Sankar,Cashier,2023-06-28,37245,2.1,False
E02381,S0143,Patrick Prasad,Security,2019-11-27,24538,4.7,True
E02382,S0004,Krish Hora,Store Manager,2018-10-03,94526,4.4,False
E02383,S0011,Qabil Thakkar,Stock Associate,2021-09-09,108684,3.9,True
E02384,S0059,Shravya Kala,Customer Service Rep,2023-08-23,33982,2.8,False
E02385,S0085,Sai Bhargava,Visual Merchandiser,2021-06-05,16548,2.1,False
E02386,S0027,Rehaan Lad,Sales Associate,2022-06-12,72742,3.4,True
E02387,S0018,Ridhi Chopra,Security,2021-11-15,37577,2.8,True
E02388,S0093,Fariq Memon,Stock Associate,2020-12-08,71032,2.2,True
E02389,S0137,Krishna Dash,Customer Service Rep,2018-09-28,77273,3.8,True
E02390,S0142,Devansh Oommen,Sales Associate,2018-03-05,99120,4.1,True
E02391,S0083,Wahab Sridhar,Visual Merchandiser,2019-05-21,34278,3.6,False
E02392,S0132,Harrison Andra,Stock Associate,2022-05-01,96539,3.7,True
E02393,S0136,Amaira Amble,Cashier,2018-09-07,55117,5.0,True
E02394,S0149,Gunbir Kakar,Cashier,2023-05-18,28717,2.8,True
E02395,S0036,Keya Venkatesh,Stock Associate,2022-03-24,45480,2.1,True
E02396,S0139,Vedika Solanki,Security,2020-10-31,37941,2.8,False
E02397,S0143,Pushti Nayar,Visual Merchandiser,2023-01-16,36329,3.6,True
E02398,S0027,Hemal Murty,Cashier,2019-04-07,99681,4.0,True
E02399,S0101,Jalsa Rastogi,Cashier,2020-05-10,37597,3.6,True
E02400,S0013,Dakshesh Parekh,Visual Merchandiser,2019-11-19,34097,2.4,True
E02401,S0004,Harish Aggarwal,Cashier,2020-07-31,38033,4.7,True
E02402,S0134,Neelima Dewan,Security,2023-03-05,71881,3.1,True
E02403,S0008,Jason Wali,Warehouse Staff,2022-05-02,30951,2.0,True
E02404,S0076,Yuvraj Pillay,Visual Merchandiser,2022-03-07,65294,4.4,True
E02405,S0061,Vaishnavi Varma,Stock Associate,2021-07-31,100180,2.7,False
E02406,S0131,Raghav Aggarwal,Store Manager,2023-05-31,51223,3.3,True
E02407,S0141,Anay Parsa,Cashier,2020-03-09,56269,2.9,False
E02408,S0081,Eshana Sawhney,Sales Associate,2018-05-23,15478,2.6,True
E02409,S0005,Vedhika Ratta,Warehouse Staff,2022-07-14,38904,2.0,True
E02410,S0072,Ijaya Sangha,Customer Service Rep,2022-04-03,72348,4.5,True
E02411,S0012,Harish Rajan,Security,2022-11-08,102614,3.2,True
E02412,S0019,Robert Dhar,Store Manager,2022-05-29,63623,2.9,True
E02413,S0024,Joshua Tank,Visual Merchandiser,2021-03-01,15207,4.4,True
E02414,S0026,Charvi Sibal,Security,2021-01-06,116243,3.9,True
E02415,S0004,Sanaya D’Alia,Customer Service Rep,2020-03-08,71347,3.3,True
E02416,S0142,Wridesh Kohli,Cashier,2022-03-28,85031,4.2,True
E02417,S0104,Onkar Chakraborty,Cashier,2022-05-10,94551,3.4,True
E02418,S0060,Radhika Balakrishnan,Security,2023-11-01,98267,3.7,True
E02419,S0125,Eta Rajagopal,Sales Associate,2022-01-31,19015,3.1,True
E02420,S0047,Thomas Kurian,Customer Service Rep,2023-02-01,25162,3.7,False
E02421,S0006,Jatin Deshpande,Visual Merchandiser,2019-06-03,17919,4.8,True
E02422,S0092,Gautam Natarajan,Warehouse Staff,2023-11-09,90669,3.7,False
E02423,S0098,Dhruv Oza,Store Manager,2021-05-24,25310,3.7,True
E02424,S0147,Lakshmi Sarkar,Customer Service Rep,2019-07-25,24547,4.4,True
E02425,S0131,Udant Lad,Customer Service Rep,2019-04-28,75367,3.5,True
E02426,S0024,Bina Chahal,Cashier,2023-06-23,53901,3.2,True
E02427,S0020,Gaurav Oak,Sales Associate,2019-08-16,51743,2.3,True
E02428,S0104,Jack Pillai,Cashier,2022-11-20,49900,2.5,True
E02429,S0123,Dhriti Rai,Customer Service Rep,2023-09-30,92022,2.2,True
E02430,S0068,Deepa Bhatia,Customer Service Rep,2020-12-27,32287,2.3,True
E02431,S0076,Lipika Sampath,Customer Service Rep,2023-06-15,20946,3.0,True
E02432,S0033,Janya Date,Store Manager,2019-08-03,31558,4.5,True
E02433,S0001,Hredhaan Rana,Store Manager,2018-07-23,23305,3.9,True
E02434,S0088,Triveni Mutti,Security,2021-01-31,21925,3.4,True
